id,fechaReporte,tipoIncidente,gravedad,AreaRecreativaID
3195,2019-12-26,Caida,Baja,18026
3196,2020-04-23,Caida,Critica,17971
3197,2023-02-27,Daño estructural,Baja,17337
3198,2020-12-24,Vandalismo,Alta,7180264
3199,2023-06-19,Daño estructural,Alta,17389
3200,2024-05-13,Vandalismo,Baja,3962563
3201,2023-01-12,Accidente,Alta,8799632
3202,2023-10-27,Robo,Baja,18580
3203,2022-04-17,Robo,Baja,18242
3204,2022-10-17,Caida,Alta,5010682
3205,2021-05-01,Vandalismo,Alta,17615
3206,2021-11-20,Daño estructural,Media,17589
3207,2019-11-07,Robo,Baja,7802464
3208,2019-11-27,Vandalismo,Media,17203
3209,2022-11-24,Daño estructural,Critica,17904
3210,2021-07-30,Vandalismo,Media,17124
3211,2021-09-10,Caida,Alta,18023
3212,2020-11-12,Accidente,Alta,52068
3213,2024-02-19,Caida,Critica,17834
3214,2022-08-28,Caida,Alta,16844
3215,2021-07-29,Accidente,Alta,4940263
3216,2022-06-04,Accidente,Critica,17495
3217,2022-10-08,Vandalismo,Media,7021646
3218,2021-04-06,Vandalismo,Media,18257
3219,2020-07-13,Robo,Media,18255
3220,2024-08-05,Daño estructural,Critica,4986445
3221,2020-04-21,Accidente,Media,8786012
3222,2022-09-08,Robo,Alta,5240281
3223,2021-08-12,Vandalismo,Critica,7882656
3224,2024-06-12,Caida,Critica,7853205
3225,2024-02-05,Caida,Alta,17459
3226,2022-07-14,Caida,Media,52196
3227,2020-08-28,Vandalismo,Critica,17739
3228,2023-06-12,Caida,Alta,17591
3229,2022-08-02,Caida,Critica,17898
3230,2019-11-10,Robo,Critica,17596
3231,2022-02-27,Accidente,Critica,18151
3232,2020-12-11,Vandalismo,Critica,18015
3233,2023-09-06,Daño estructural,Alta,18526
3234,2023-04-25,Accidente,Media,17405
3235,2023-05-07,Accidente,Critica,18425
3236,2022-12-23,Accidente,Media,17692
3237,2021-07-18,Robo,Alta,16671
3238,2023-06-30,Vandalismo,Baja,17518
3239,2022-10-13,Vandalismo,Baja,3971913
3240,2021-02-25,Robo,Media,5237115
3241,2019-09-12,Daño estructural,Media,5653877
3242,2020-08-01,Robo,Alta,17154
3243,2021-11-02,Daño estructural,Critica,17046
3244,2020-03-22,Accidente,Media,18359
3245,2020-01-27,Daño estructural,Alta,16958
3246,2022-06-22,Caida,Baja,18134
3247,2022-06-24,Accidente,Critica,5213825
3248,2024-07-19,Accidente,Alta,17987
3249,2024-08-14,Caida,Alta,16966
3250,2021-04-16,Daño estructural,Media,17753
3251,2020-10-09,Caida,Baja,17995
3252,2022-08-27,Robo,Alta,17448
3253,2020-01-30,Accidente,Baja,7928004
3254,2023-03-22,Vandalismo,Baja,5237135
3255,2022-01-26,Vandalismo,Alta,7902175
3256,2024-03-25,Caida,Baja,17089
3257,2021-03-13,Caida,Alta,17996
3258,2021-03-26,Robo,Baja,5237128
3259,2022-10-25,Accidente,Alta,17383
3260,2021-01-30,Robo,Media,16660
3261,2020-05-06,Robo,Alta,17948
3262,2021-03-06,Daño estructural,Baja,17271
3263,2022-12-16,Vandalismo,Alta,4989404
3264,2024-06-06,Daño estructural,Critica,18556
3265,2021-01-10,Accidente,Critica,16898
3266,2023-08-18,Accidente,Media,17111
3267,2024-02-03,Caida,Baja,17208
3268,2023-11-17,Robo,Alta,8775334
3269,2020-10-07,Robo,Critica,17247
3270,2022-11-13,Vandalismo,Alta,17219
3271,2022-05-21,Vandalismo,Alta,3568177
3272,2022-08-07,Accidente,Media,16684
3273,2021-05-01,Daño estructural,Media,17510
3274,2024-01-26,Accidente,Critica,52084
3275,2023-09-30,Accidente,Alta,18567
3276,2021-05-04,Vandalismo,Critica,17865
3277,2022-11-28,Accidente,Critica,16753
3278,2021-10-20,Vandalismo,Critica,18102
3279,2020-11-26,Accidente,Media,17169
3280,2022-11-30,Daño estructural,Baja,17957
3281,2022-03-01,Caida,Critica,16697
3282,2021-04-04,Accidente,Critica,17991
3283,2024-02-29,Vandalismo,Alta,52143
3284,2021-09-07,Vandalismo,Media,17126
3285,2022-08-28,Robo,Media,18420
3286,2020-01-30,Vandalismo,Baja,17372
3287,2024-08-28,Accidente,Baja,5237131
3288,2020-10-16,Caida,Critica,16792
3289,2024-04-05,Robo,Media,18628
3290,2020-06-03,Robo,Alta,17056
3291,2022-08-08,Caida,Alta,17875
3292,2022-02-15,Caida,Critica,5246197
3293,2021-12-15,Accidente,Critica,52108
3294,2020-01-06,Caida,Alta,18321
3295,2022-12-29,Accidente,Media,7839105
3296,2021-06-28,Daño estructural,Baja,17663
3297,2021-09-02,Daño estructural,Baja,17751
3298,2019-11-16,Accidente,Media,7107707
3299,2023-07-16,Daño estructural,Media,18200
3300,2021-10-29,Vandalismo,Baja,17204
3301,2020-12-06,Accidente,Media,18556
3302,2021-06-22,Vandalismo,Media,17078
3303,2021-07-16,Vandalismo,Alta,5237120
3304,2021-08-08,Caida,Critica,18552
3305,2020-05-03,Accidente,Critica,17007
3306,2023-07-22,Caida,Critica,52047
3307,2022-02-03,Robo,Baja,17741
3308,2020-06-01,Accidente,Alta,16756
3309,2021-01-05,Vandalismo,Media,18178
3310,2022-01-12,Accidente,Critica,17712
3311,2024-05-06,Daño estructural,Media,18089
3312,2021-01-16,Accidente,Alta,52159
3313,2021-05-06,Robo,Critica,18525
3314,2020-04-28,Caida,Alta,5213821
3315,2024-03-31,Accidente,Critica,18338
3316,2021-06-08,Caida,Media,52079
3317,2021-08-29,Robo,Baja,5240278
3318,2020-09-22,Vandalismo,Alta,18209
3319,2021-07-18,Vandalismo,Baja,16762
3320,2020-11-03,Vandalismo,Alta,18483
3321,2023-12-08,Caida,Critica,3568177
3322,2023-05-20,Accidente,Alta,16830
3323,2024-07-29,Caida,Critica,16738
3324,2019-11-19,Accidente,Baja,17520
3325,2024-07-23,Vandalismo,Baja,18187
3326,2021-06-03,Robo,Media,17395
3327,2020-04-08,Caida,Baja,17278
3328,2022-10-12,Robo,Baja,18316
3329,2023-09-18,Accidente,Critica,17484
3330,2024-05-27,Robo,Media,17259
3331,2024-06-20,Accidente,Media,52193
3332,2024-04-25,Robo,Critica,9348753
3333,2023-02-15,Vandalismo,Critica,8914015
3334,2020-03-09,Daño estructural,Critica,16913
3335,2021-10-29,Accidente,Baja,18512
3336,2024-09-03,Caida,Baja,17301
3337,2019-12-21,Caida,Baja,16719
3338,2024-07-15,Robo,Baja,17421
3339,2022-11-04,Caida,Baja,5240276
3340,2022-07-19,Robo,Critica,7906811
3341,2023-06-16,Vandalismo,Media,17557
3342,2020-01-10,Caida,Alta,18261
3343,2024-08-27,Accidente,Baja,17858
3344,2023-12-08,Caida,Alta,8799554
3345,2023-07-10,Accidente,Alta,5218470
3346,2023-06-04,Accidente,Media,17969
3347,2023-07-25,Daño estructural,Baja,17389
3348,2023-05-17,Vandalismo,Baja,17662
3349,2023-01-16,Vandalismo,Media,17108
3350,2022-03-27,Daño estructural,Media,17938
3351,2021-09-23,Vandalismo,Alta,8799532
3352,2019-10-28,Caida,Baja,16787
3353,2020-08-19,Caida,Baja,18590
3354,2021-04-14,Accidente,Media,5237118
3355,2021-03-16,Accidente,Baja,17832
3356,2021-06-04,Daño estructural,Baja,7247845
3357,2022-01-31,Daño estructural,Baja,17289
3358,2022-06-30,Caida,Media,17886
3359,2022-05-10,Daño estructural,Alta,17518
3360,2023-12-10,Accidente,Media,5219515
3361,2023-02-25,Accidente,Baja,18100
3362,2024-08-17,Robo,Baja,16718
3363,2022-03-21,Accidente,Baja,5241186
3364,2024-05-26,Daño estructural,Critica,18295
3365,2023-12-23,Robo,Alta,4737844
3366,2024-01-12,Accidente,Media,5241187
3367,2022-01-19,Vandalismo,Baja,7280401
3368,2022-07-04,Daño estructural,Baja,18236
3369,2019-12-12,Vandalismo,Baja,3573052
3370,2023-04-04,Caida,Alta,17837
3371,2021-08-12,Vandalismo,Media,17088
3372,2022-01-13,Caida,Critica,52136
3373,2020-09-13,Vandalismo,Alta,9235167
3374,2021-01-06,Vandalismo,Baja,17569
3375,2023-05-28,Robo,Alta,16726
3376,2022-04-12,Caida,Baja,17919
3377,2024-07-20,Robo,Alta,17758
3378,2022-07-25,Vandalismo,Alta,18227
3379,2022-11-02,Robo,Critica,17047
3380,2024-10-01,Robo,Baja,18604
3381,2023-08-22,Vandalismo,Alta,17279
3382,2022-02-24,Caida,Media,52160
3383,2021-04-05,Robo,Media,17710
3384,2022-08-09,Vandalismo,Baja,17672
3385,2021-10-17,Daño estructural,Media,4749898
3386,2021-10-28,Vandalismo,Alta,451351
3387,2023-05-12,Accidente,Media,18022
3388,2021-01-10,Vandalismo,Critica,6819613
3389,2023-09-06,Caida,Baja,8799547
3390,2020-12-26,Robo,Media,17288
3391,2022-06-05,Caida,Media,17281
3392,2021-06-01,Accidente,Critica,5246197
3393,2020-11-10,Accidente,Critica,7129053
3394,2020-04-28,Vandalismo,Critica,16914
3395,2021-03-08,Robo,Media,18630
3396,2023-02-10,Daño estructural,Baja,17323
3397,2021-12-27,Accidente,Alta,18019
3398,2020-03-19,Vandalismo,Media,16658
3399,2020-11-05,Accidente,Critica,18398
3400,2020-06-01,Vandalismo,Baja,16905
3401,2021-04-13,Accidente,Critica,451442
3402,2022-08-28,Vandalismo,Baja,18374
3403,2023-03-04,Daño estructural,Baja,9348753
3404,2023-10-30,Robo,Critica,5220259
3405,2020-05-01,Vandalismo,Alta,17586
3406,2020-04-13,Caida,Critica,18568
3407,2021-01-05,Caida,Alta,16757
3408,2021-05-29,Robo,Media,16750
3409,2021-04-10,Robo,Alta,5241172
3410,2020-04-21,Accidente,Baja,17015
3411,2024-06-16,Accidente,Media,4730835
3412,2019-10-20,Daño estructural,Critica,4983958
3413,2021-01-24,Vandalismo,Baja,17906
3414,2024-08-09,Robo,Media,17094
3415,2022-10-10,Accidente,Alta,17300
3416,2023-11-28,Daño estructural,Media,16811
3417,2020-07-18,Vandalismo,Media,17000
3418,2024-07-06,Vandalismo,Media,52228
3419,2023-10-24,Caida,Alta,18379
3420,2024-03-19,Daño estructural,Critica,5237123
3421,2021-10-23,Robo,Media,18582
3422,2023-11-26,Caida,Media,5209994
3423,2020-08-31,Vandalismo,Baja,17092
3424,2023-06-21,Vandalismo,Critica,17637
3425,2023-10-29,Robo,Alta,17103
3426,2020-07-05,Daño estructural,Alta,18578
3427,2023-03-09,Caida,Critica,17336
3428,2024-03-24,Accidente,Media,52201
3429,2023-09-24,Daño estructural,Media,5220679
3430,2022-07-14,Daño estructural,Critica,7142118
3431,2020-11-24,Accidente,Baja,52127
3432,2021-02-07,Vandalismo,Media,9049658
3433,2021-09-12,Caida,Baja,18534
3434,2021-06-26,Daño estructural,Media,17207
3435,2021-04-29,Robo,Alta,17580
3436,2023-06-28,Robo,Critica,17311
3437,2021-05-25,Accidente,Media,17521
3438,2022-08-30,Accidente,Critica,9181989
3439,2023-10-06,Robo,Critica,17988
3440,2020-01-19,Robo,Alta,9492997
3441,2024-07-21,Daño estructural,Alta,16984
3442,2024-06-25,Robo,Media,9237483
3443,2021-12-15,Daño estructural,Alta,17834
3444,2019-10-30,Robo,Media,16986
3445,2019-12-25,Vandalismo,Baja,18123
3446,2024-04-04,Accidente,Alta,18510
3447,2019-11-13,Caida,Critica,5214638
3448,2020-08-06,Accidente,Baja,18101
3449,2022-06-11,Accidente,Critica,17710
3450,2024-03-06,Caida,Alta,17957
3451,2023-03-26,Caida,Media,17721
3452,2020-09-14,Vandalismo,Media,16921
3453,2022-05-15,Robo,Baja,5197210
3454,2022-03-31,Robo,Baja,17325
3455,2022-08-14,Robo,Critica,17213
3456,2020-01-02,Robo,Media,18014
3457,2020-06-18,Robo,Critica,52197
3458,2022-04-28,Vandalismo,Alta,18103
3459,2020-02-14,Daño estructural,Media,17481
3460,2022-03-19,Caida,Baja,16683
3461,2024-05-07,Caida,Baja,17945
3462,2024-08-16,Caida,Media,17484
3463,2021-05-26,Robo,Media,17684
3464,2021-02-16,Caida,Alta,4704508
3465,2023-02-26,Accidente,Media,17027
3466,2023-09-26,Daño estructural,Alta,6907760
3467,2022-12-31,Caida,Alta,17923
3468,2021-09-04,Accidente,Baja,16965
3469,2023-02-08,Daño estructural,Baja,16940
3470,2021-12-18,Vandalismo,Critica,17850
3471,2023-07-09,Caida,Alta,17306
3472,2021-12-19,Accidente,Alta,17118
3473,2023-08-19,Caida,Alta,17311
3474,2020-07-23,Robo,Alta,17053
3475,2020-08-06,Caida,Critica,8775336
3476,2020-11-25,Robo,Baja,16696
3477,2024-03-03,Caida,Media,17251
3478,2024-07-09,Robo,Media,16751
3479,2023-07-02,Daño estructural,Media,17899
3480,2022-12-24,Daño estructural,Alta,18279
3481,2020-05-27,Daño estructural,Critica,17943
3482,2022-09-05,Accidente,Critica,16686
3483,2023-12-03,Robo,Alta,17531
3484,2020-09-14,Accidente,Baja,17821
3485,2024-05-21,Accidente,Media,17173
3486,2024-06-03,Vandalismo,Critica,5071645
3487,2020-06-07,Daño estructural,Critica,3569222
3488,2022-04-14,Accidente,Critica,6819611
3489,2021-12-19,Daño estructural,Baja,16877
3490,2020-06-18,Caida,Alta,17015
3491,2022-08-26,Caida,Baja,7595816
3492,2020-05-22,Caida,Baja,17273
3493,2020-10-29,Daño estructural,Critica,18322
3494,2020-06-12,Vandalismo,Alta,17007
3495,2024-01-27,Accidente,Critica,7107055
3496,2023-08-05,Vandalismo,Critica,17473
3497,2020-03-19,Accidente,Alta,16768
3498,2020-03-27,Robo,Baja,16993
3499,2023-06-21,Accidente,Baja,16727
3500,2024-01-19,Accidente,Alta,18016
3501,2020-07-07,Vandalismo,Media,7125670
3502,2020-06-07,Vandalismo,Alta,16954
3503,2023-07-08,Caida,Critica,17830
3504,2022-06-30,Accidente,Alta,18126
3505,2020-09-17,Robo,Critica,3573015
3506,2024-01-30,Robo,Baja,16774
3507,2022-10-31,Caida,Media,17073
3508,2020-05-20,Caida,Media,5241168
3509,2024-06-27,Caida,Media,17511
3510,2024-06-04,Accidente,Media,7168553
3511,2024-05-15,Caida,Media,17372
3512,2020-11-22,Daño estructural,Baja,16761
3513,2021-03-20,Vandalismo,Media,18467
3514,2023-01-28,Vandalismo,Baja,17273
3515,2020-11-25,Vandalismo,Media,18272
3516,2023-11-21,Caida,Alta,4985689
3517,2023-03-22,Robo,Media,16969
3518,2020-07-03,Daño estructural,Critica,16747
3519,2019-12-14,Caida,Media,18595
3520,2023-12-03,Caida,Baja,17784
3521,2022-09-15,Daño estructural,Alta,7126577
3522,2021-07-15,Caida,Baja,8776034
3523,2022-06-29,Caida,Critica,5241176
3524,2021-11-11,Daño estructural,Critica,16981
3525,2020-12-04,Vandalismo,Critica,17617
3526,2022-05-30,Daño estructural,Alta,17892
3527,2024-10-01,Vandalismo,Critica,16766
3528,2021-07-04,Daño estructural,Baja,18295
3529,2024-07-01,Vandalismo,Media,7162545
3530,2023-10-05,Daño estructural,Critica,17725
3531,2022-08-25,Accidente,Critica,17869
3532,2023-07-19,Daño estructural,Baja,16896
3533,2020-10-22,Robo,Alta,17350
3534,2020-04-23,Caida,Alta,17411
3535,2019-10-24,Vandalismo,Critica,17682
3536,2022-12-27,Accidente,Baja,17596
3537,2022-05-22,Caida,Media,17092
3538,2024-02-15,Accidente,Critica,18431
3539,2024-05-31,Robo,Media,17291
3540,2022-08-23,Vandalismo,Critica,4749896
3541,2020-02-14,Daño estructural,Critica,16989
3542,2021-12-05,Caida,Critica,52166
3543,2022-11-01,Robo,Media,17024
3544,2020-01-20,Caida,Baja,17798
3545,2020-09-23,Daño estructural,Media,18081
3546,2023-01-13,Vandalismo,Critica,6819618
3547,2021-05-25,Accidente,Alta,18288
3548,2023-12-24,Vandalismo,Media,18437
3549,2022-06-29,Accidente,Alta,17593
3550,2024-08-31,Vandalismo,Baja,7840483
3551,2019-11-06,Daño estructural,Alta,18505
3552,2024-09-03,Daño estructural,Critica,18018
3553,2022-01-17,Vandalismo,Alta,3531286
3554,2020-12-13,Robo,Baja,52226
3555,2024-08-25,Accidente,Media,17934
3556,2021-11-09,Vandalismo,Critica,18639
3557,2022-06-25,Daño estructural,Media,17075
3558,2022-06-23,Robo,Media,16723
3559,2021-06-27,Vandalismo,Critica,17465
3560,2024-01-06,Caida,Baja,5653851
3561,2020-08-27,Caida,Baja,16993
3562,2020-06-06,Daño estructural,Media,5195695
3563,2023-01-24,Caida,Critica,17567
3564,2021-04-02,Daño estructural,Baja,16880
3565,2019-11-26,Vandalismo,Critica,17701
3566,2024-02-09,Robo,Critica,17993
3567,2023-12-21,Vandalismo,Media,7165658
3568,2022-09-27,Vandalismo,Baja,52166
3569,2021-07-18,Daño estructural,Critica,17698
3570,2021-08-09,Daño estructural,Critica,18161
3571,2023-06-13,Accidente,Baja,17286
3572,2022-06-24,Accidente,Baja,452347
3573,2021-08-11,Daño estructural,Alta,17484
3574,2023-06-25,Vandalismo,Alta,17514
3575,2023-08-18,Daño estructural,Alta,18272
3576,2021-08-03,Accidente,Media,17115
3577,2024-03-29,Robo,Critica,18124
3578,2023-11-28,Accidente,Media,4749897
3579,2023-10-24,Caida,Media,17932
3580,2024-03-25,Caida,Media,17801
3581,2023-05-10,Accidente,Critica,17333
3582,2020-02-27,Accidente,Alta,4737942
3583,2022-01-11,Robo,Critica,7882656
3584,2023-02-23,Daño estructural,Alta,18568
3585,2022-09-20,Caida,Alta,4737855
3586,2023-07-05,Vandalismo,Critica,52088
3587,2022-01-05,Daño estructural,Alta,18482
3588,2022-12-09,Robo,Critica,5654053
3589,2020-09-10,Accidente,Critica,52216
3590,2023-03-16,Accidente,Critica,52086
3591,2023-02-09,Caida,Critica,18378
3592,2023-06-26,Caida,Baja,18132
3593,2022-11-27,Caida,Critica,5010682
3594,2020-10-22,Caida,Alta,17384
3595,2023-11-25,Daño estructural,Critica,4730844
3596,2022-01-11,Caida,Critica,18237
3597,2021-03-18,Accidente,Alta,18354
3598,2022-02-24,Vandalismo,Critica,17742
3599,2024-06-14,Accidente,Critica,17079
3600,2022-12-26,Robo,Media,18397
3601,2022-08-21,Accidente,Baja,4987160
3602,2023-05-03,Daño estructural,Media,16716
3603,2021-04-07,Robo,Media,17371
3604,2023-05-15,Robo,Alta,17839
3605,2023-11-14,Accidente,Baja,17282
3606,2022-08-14,Robo,Baja,5237115
3607,2019-12-27,Robo,Critica,18562
3608,2024-09-20,Daño estructural,Alta,52144
3609,2022-04-05,Accidente,Alta,17617
3610,2022-04-15,Robo,Media,18296
3611,2020-10-10,Accidente,Critica,18599
3612,2021-02-11,Daño estructural,Alta,17539
3613,2023-06-06,Accidente,Baja,17861
3614,2022-07-27,Robo,Baja,17347
3615,2021-04-04,Daño estructural,Baja,17294
3616,2021-10-10,Accidente,Media,7902706
3617,2023-06-18,Daño estructural,Alta,17967
3618,2021-05-07,Caida,Alta,17890
3619,2023-09-07,Caida,Alta,18560
3620,2019-11-02,Daño estructural,Baja,9391954
3621,2020-04-21,Caida,Media,3566353
3622,2022-04-04,Vandalismo,Media,6819625
3623,2021-01-24,Robo,Media,17586
3624,2024-08-19,Vandalismo,Baja,5213818
3625,2023-01-14,Robo,Media,5213825
3626,2023-05-05,Vandalismo,Critica,18263
3627,2021-06-11,Vandalismo,Critica,7143517
3628,2020-06-16,Vandalismo,Critica,16756
3629,2021-07-01,Daño estructural,Critica,52196
3630,2023-03-17,Accidente,Media,17537
3631,2020-12-10,Daño estructural,Alta,17056
3632,2020-02-22,Caida,Critica,17515
3633,2023-06-05,Daño estructural,Alta,17990
3634,2023-01-14,Caida,Media,8800259
3635,2024-06-01,Caida,Baja,17400
3636,2023-04-07,Robo,Media,17174
3637,2024-03-03,Vandalismo,Baja,17302
3638,2022-06-15,Accidente,Media,52056
3639,2024-05-01,Accidente,Critica,18013
3640,2023-07-10,Robo,Alta,18194
3641,2020-07-24,Accidente,Critica,18101
3642,2022-02-18,Accidente,Alta,16687
3643,2020-08-24,Vandalismo,Baja,8799532
3644,2020-03-07,Accidente,Alta,16954
3645,2021-01-18,Robo,Critica,7802522
3646,2021-06-25,Daño estructural,Alta,17752
3647,2020-11-21,Accidente,Baja,4996971
3648,2019-11-29,Daño estructural,Critica,18230
3649,2020-09-30,Daño estructural,Critica,17826
3650,2022-06-10,Caida,Critica,18625
3651,2024-12-06,Accidente,Baja,17591
3652,2023-01-25,Daño estructural,Media,4985689
3653,2020-03-01,Vandalismo,Alta,16662
3654,2019-12-16,Accidente,Baja,17622
3655,2021-10-12,Robo,Baja,6779455
3656,2023-04-26,Vandalismo,Critica,18411
3657,2023-09-04,Daño estructural,Alta,17178
3658,2021-10-09,Caida,Baja,18451
3659,2021-06-23,Daño estructural,Alta,16880
3660,2023-02-12,Daño estructural,Critica,17791
3661,2021-05-05,Daño estructural,Media,7107055
3662,2022-04-14,Daño estructural,Alta,18519
3663,2020-01-20,Vandalismo,Critica,17262
3664,2023-04-06,Robo,Baja,18178
3665,2022-06-04,Caida,Baja,16986
3666,2024-01-15,Accidente,Alta,17313
3667,2021-06-13,Accidente,Alta,16916
3668,2022-05-11,Daño estructural,Alta,17718
3669,2021-02-03,Accidente,Media,5197210
3670,2019-12-17,Accidente,Alta,18170
3671,2021-05-25,Caida,Baja,16770
3672,2022-11-11,Robo,Alta,17812
3673,2022-05-18,Daño estructural,Media,3530623
3674,2023-07-28,Daño estructural,Critica,18115
3675,2021-08-04,Daño estructural,Baja,17961
3676,2021-09-03,Vandalismo,Media,17080
3677,2023-06-15,Accidente,Baja,18139
3678,2019-10-22,Daño estructural,Alta,5174720
3679,2019-10-17,Accidente,Critica,17162
3680,2022-06-18,Accidente,Critica,16904
3681,2022-08-02,Vandalismo,Critica,8941726
3682,2019-10-19,Caida,Baja,18260
3683,2020-02-08,Caida,Baja,9536964
3684,2023-04-14,Caida,Critica,6819625
3685,2022-03-04,Vandalismo,Alta,18637
3686,2023-05-03,Accidente,Critica,3990761
3687,2024-03-04,Caida,Media,17880
3688,2020-01-12,Robo,Alta,17426
3689,2022-04-05,Caida,Critica,16943
3690,2024-10-05,Daño estructural,Baja,9187543
3691,2019-11-20,Caida,Media,17666
3692,2024-09-13,Accidente,Alta,17401
3693,2024-05-08,Vandalismo,Media,17364
3694,2023-08-15,Robo,Critica,17546
3695,2022-11-15,Vandalismo,Alta,17772
3696,2020-12-07,Daño estructural,Alta,17766
3697,2020-08-05,Robo,Media,8775149
3698,2022-01-20,Accidente,Alta,17541
3699,2022-05-06,Accidente,Alta,52073
3700,2023-06-14,Accidente,Critica,16971
3701,2021-04-12,Caida,Media,7603212
3702,2024-04-09,Robo,Critica,17519
3703,2021-11-27,Daño estructural,Critica,18095
3704,2024-02-15,Robo,Alta,5237122
3705,2022-06-21,Vandalismo,Alta,18389
3706,2020-10-12,Robo,Alta,17866
3707,2020-10-16,Vandalismo,Alta,6819614
3708,2021-11-21,Robo,Critica,17610
3709,2022-07-27,Vandalismo,Critica,17793
3710,2021-06-07,Vandalismo,Media,17043
3711,2023-03-26,Daño estructural,Critica,18534
3712,2020-04-05,Robo,Baja,17845
3713,2023-10-01,Vandalismo,Critica,17873
3714,2023-03-28,Caida,Baja,17551
3715,2020-11-12,Caida,Media,5213832
3716,2020-11-17,Accidente,Media,52225
3717,2024-06-02,Accidente,Baja,18110
3718,2022-08-11,Daño estructural,Critica,17685
3719,2023-08-22,Vandalismo,Critica,18091
3720,2020-06-07,Daño estructural,Baja,3568959
3721,2024-06-21,Accidente,Alta,52202
3722,2021-02-03,Daño estructural,Critica,17132
3723,2020-10-28,Robo,Media,17774
3724,2022-04-02,Caida,Alta,18432
3725,2022-06-19,Robo,Critica,16793
3726,2023-04-09,Daño estructural,Media,17820
3727,2022-03-20,Caida,Media,17377
3728,2024-04-29,Daño estructural,Alta,18328
3729,2021-08-12,Vandalismo,Critica,7126577
3730,2023-04-09,Caida,Alta,3568300
3731,2024-06-03,Vandalismo,Media,4749896
3732,2020-03-05,Accidente,Baja,5199521
3733,2024-01-19,Accidente,Baja,5213834
3734,2022-09-10,Robo,Alta,461179
3735,2022-08-30,Accidente,Critica,18071
3736,2023-09-18,Vandalismo,Critica,9294501
