id,fechaIntervencion,tipoIntervencion,estadoPrevio,estadoPosterior,JuegoID,Tipo,Comentarios
mnt-08823,2024-06-01,correctivo,regular,regular,58485,queja_usuario,comentario sobre el mantenimiento 8823
mnt-08824,2024-03-27,correctivo,regular,regular,9185992,queja_usuario,comentario sobre el mantenimiento 8824
mnt-08825,2023-12-11,correctivo,regular,malo,3566876,queja_usuario,comentario sobre el mantenimiento 8825
mnt-08826,2024-10-08,correctivo,malo,bueno,8907189,queja_usuario,comentario sobre el mantenimiento 8826
mnt-08827,2024-03-16,preventivo,regular,regular,33261,preventivo,comentario sobre el mantenimiento 8827
mnt-08828,2024-12-03,correctivo,bueno,regular,21436,preventivo,comentario sobre el mantenimiento 8828
mnt-08829,2024-06-30,emergencia,bueno,bueno,59418,queja_usuario,comentario sobre el mantenimiento 8829
mnt-08830,2024-05-03,preventivo,malo,regular,52794,queja_usuario,comentario sobre el mantenimiento 8830
mnt-08831,2024-05-27,correctivo,malo,regular,35136,queja_usuario,comentario sobre el mantenimiento 8831
mnt-08832,2024-06-06,preventivo,bueno,malo,3568327,queja_usuario,comentario sobre el mantenimiento 8832
mnt-08833,2024-02-08,preventivo,malo,malo,3566854,preventivo,comentario sobre el mantenimiento 8833
mnt-08834,2023-12-19,preventivo,regular,malo,34127,queja_usuario,comentario sobre el mantenimiento 8834
mnt-08835,2024-02-17,correctivo,malo,malo,3580720,preventivo,comentario sobre el mantenimiento 8835
mnt-08836,2024-10-05,correctivo,regular,malo,20379,preventivo,comentario sobre el mantenimiento 8836
mnt-08837,2024-09-08,emergencia,regular,regular,33202,queja_usuario,comentario sobre el mantenimiento 8837
mnt-08838,2024-06-06,correctivo,regular,regular,4986467,queja_usuario,comentario sobre el mantenimiento 8838
mnt-08839,2024-10-04,emergencia,regular,malo,58339,queja_usuario,comentario sobre el mantenimiento 8839
mnt-08840,2024-07-30,correctivo,regular,malo,8892592,queja_usuario,comentario sobre el mantenimiento 8840
mnt-08841,2024-03-06,correctivo,malo,regular,9295807,queja_usuario,comentario sobre el mantenimiento 8841
mnt-08842,2023-12-04,emergencia,malo,regular,4986151,queja_usuario,comentario sobre el mantenimiento 8842
mnt-08843,2024-03-17,preventivo,malo,regular,7362880,preventivo,comentario sobre el mantenimiento 8843
mnt-08844,2023-11-19,emergencia,bueno,malo,8914029,preventivo,comentario sobre el mantenimiento 8844
mnt-08845,2024-08-24,correctivo,regular,malo,52788,preventivo,comentario sobre el mantenimiento 8845
mnt-08846,2024-03-01,preventivo,regular,bueno,7248186,queja_usuario,comentario sobre el mantenimiento 8846
mnt-08847,2023-10-31,correctivo,regular,malo,9424135,preventivo,comentario sobre el mantenimiento 8847
mnt-08848,2024-01-13,preventivo,malo,regular,7126930,queja_usuario,comentario sobre el mantenimiento 8848
mnt-08849,2023-10-22,correctivo,malo,bueno,21163,preventivo,comentario sobre el mantenimiento 8849
mnt-08850,2024-09-19,preventivo,bueno,malo,33568,preventivo,comentario sobre el mantenimiento 8850
mnt-08851,2024-10-05,emergencia,bueno,regular,7125256,queja_usuario,comentario sobre el mantenimiento 8851
mnt-08852,2023-11-06,correctivo,malo,bueno,8888586,queja_usuario,comentario sobre el mantenimiento 8852
mnt-08853,2024-03-01,emergencia,bueno,regular,24924,preventivo,comentario sobre el mantenimiento 8853
mnt-08854,2024-06-09,emergencia,bueno,regular,21170,queja_usuario,comentario sobre el mantenimiento 8854
mnt-08855,2023-07-11,correctivo,bueno,malo,20888,preventivo,comentario sobre el mantenimiento 8855
mnt-08856,2024-08-27,emergencia,bueno,regular,5239121,queja_usuario,comentario sobre el mantenimiento 8856
mnt-08857,2024-08-17,correctivo,bueno,bueno,9225693,preventivo,comentario sobre el mantenimiento 8857
mnt-08858,2023-12-10,preventivo,bueno,malo,8805165,queja_usuario,comentario sobre el mantenimiento 8858
mnt-08859,2024-04-03,emergencia,bueno,malo,33323,queja_usuario,comentario sobre el mantenimiento 8859
mnt-08860,2024-03-05,correctivo,malo,malo,4704513,queja_usuario,comentario sobre el mantenimiento 8860
mnt-08861,2024-08-27,preventivo,regular,malo,3566157,queja_usuario,comentario sobre el mantenimiento 8861
mnt-08862,2024-09-14,correctivo,regular,malo,5659852,preventivo,comentario sobre el mantenimiento 8862
mnt-08863,2023-10-18,preventivo,regular,regular,4731216,queja_usuario,comentario sobre el mantenimiento 8863
mnt-08864,2023-10-31,correctivo,bueno,malo,7903891,preventivo,comentario sobre el mantenimiento 8864
mnt-08865,2024-05-13,correctivo,malo,regular,19878,queja_usuario,comentario sobre el mantenimiento 8865
mnt-08866,2024-02-09,correctivo,malo,bueno,6778130,queja_usuario,comentario sobre el mantenimiento 8866
mnt-08867,2024-08-03,correctivo,regular,malo,58081,preventivo,comentario sobre el mantenimiento 8867
mnt-08868,2024-04-15,correctivo,regular,bueno,9473308,queja_usuario,comentario sobre el mantenimiento 8868
mnt-08869,2024-07-26,preventivo,bueno,bueno,3568859,preventivo,comentario sobre el mantenimiento 8869
mnt-08870,2024-08-09,preventivo,bueno,malo,57973,preventivo,comentario sobre el mantenimiento 8870
mnt-08871,2024-05-07,preventivo,bueno,bueno,52997,queja_usuario,comentario sobre el mantenimiento 8871
mnt-08872,2023-10-15,correctivo,bueno,bueno,33676,queja_usuario,comentario sobre el mantenimiento 8872
mnt-08873,2024-01-13,emergencia,malo,bueno,7143522,preventivo,comentario sobre el mantenimiento 8873
mnt-08874,2024-08-18,emergencia,bueno,bueno,3567942,preventivo,comentario sobre el mantenimiento 8874
mnt-08875,2024-04-20,emergencia,malo,bueno,24812,preventivo,comentario sobre el mantenimiento 8875
mnt-08876,2024-07-19,emergencia,malo,bueno,21744,preventivo,comentario sobre el mantenimiento 8876
mnt-08877,2024-02-13,correctivo,bueno,bueno,7802515,queja_usuario,comentario sobre el mantenimiento 8877
mnt-08878,2024-05-12,emergencia,bueno,bueno,7125634,queja_usuario,comentario sobre el mantenimiento 8878
mnt-08879,2024-01-26,emergencia,regular,malo,58938,preventivo,comentario sobre el mantenimiento 8879
mnt-08880,2024-09-18,preventivo,bueno,regular,20296,preventivo,comentario sobre el mantenimiento 8880
mnt-08881,2024-01-17,preventivo,regular,regular,21712,queja_usuario,comentario sobre el mantenimiento 8881
mnt-08882,2024-03-05,emergencia,bueno,bueno,7591616,queja_usuario,comentario sobre el mantenimiento 8882
mnt-08883,2023-11-05,emergencia,regular,regular,20555,preventivo,comentario sobre el mantenimiento 8883
mnt-08884,2024-08-23,correctivo,bueno,bueno,3569005,queja_usuario,comentario sobre el mantenimiento 8884
mnt-08885,2024-07-31,correctivo,regular,malo,3576508,queja_usuario,comentario sobre el mantenimiento 8885
mnt-08886,2024-02-02,correctivo,malo,regular,7895404,queja_usuario,comentario sobre el mantenimiento 8886
mnt-08887,2024-06-03,correctivo,bueno,regular,53212,queja_usuario,comentario sobre el mantenimiento 8887
mnt-08888,2024-03-23,correctivo,bueno,regular,58152,queja_usuario,comentario sobre el mantenimiento 8888
mnt-08889,2024-02-26,correctivo,regular,malo,59613,queja_usuario,comentario sobre el mantenimiento 8889
mnt-08890,2024-09-01,emergencia,bueno,bueno,3567929,preventivo,comentario sobre el mantenimiento 8890
mnt-08891,2024-10-12,preventivo,bueno,bueno,8928476,preventivo,comentario sobre el mantenimiento 8891
mnt-08892,2023-10-27,emergencia,bueno,regular,33918,queja_usuario,comentario sobre el mantenimiento 8892
mnt-08893,2024-07-07,correctivo,regular,malo,22040,preventivo,comentario sobre el mantenimiento 8893
mnt-08894,2024-03-25,preventivo,malo,bueno,34156,queja_usuario,comentario sobre el mantenimiento 8894
mnt-08895,2024-12-04,correctivo,malo,malo,3568632,queja_usuario,comentario sobre el mantenimiento 8895
mnt-08896,2024-04-28,preventivo,bueno,regular,9438330,preventivo,comentario sobre el mantenimiento 8896
mnt-08897,2024-03-14,emergencia,malo,regular,5658060,preventivo,comentario sobre el mantenimiento 8897
mnt-08898,2024-06-20,correctivo,regular,regular,59167,queja_usuario,comentario sobre el mantenimiento 8898
mnt-08899,2024-08-25,preventivo,malo,regular,24761,preventivo,comentario sobre el mantenimiento 8899
mnt-08900,2024-01-29,correctivo,malo,malo,7861590,queja_usuario,comentario sobre el mantenimiento 8900
mnt-08901,2023-11-11,preventivo,regular,bueno,20106,preventivo,comentario sobre el mantenimiento 8901
mnt-08902,2024-05-09,preventivo,bueno,bueno,7895508,preventivo,comentario sobre el mantenimiento 8902
mnt-08903,2023-11-27,emergencia,malo,regular,59227,queja_usuario,comentario sobre el mantenimiento 8903
mnt-08904,2024-09-30,correctivo,bueno,bueno,25815,queja_usuario,comentario sobre el mantenimiento 8904
mnt-08905,2024-06-07,emergencia,regular,bueno,33516,preventivo,comentario sobre el mantenimiento 8905
mnt-08906,2023-12-15,preventivo,malo,malo,21752,queja_usuario,comentario sobre el mantenimiento 8906
mnt-08907,2024-03-23,correctivo,bueno,bueno,8930885,queja_usuario,comentario sobre el mantenimiento 8907
mnt-08908,2024-06-16,preventivo,regular,malo,21627,preventivo,comentario sobre el mantenimiento 8908
mnt-08909,2024-05-23,correctivo,malo,bueno,5209507,queja_usuario,comentario sobre el mantenimiento 8909
mnt-08910,2023-11-24,correctivo,malo,regular,9397993,preventivo,comentario sobre el mantenimiento 8910
mnt-08911,2024-03-02,preventivo,bueno,regular,35033,queja_usuario,comentario sobre el mantenimiento 8911
mnt-08912,2024-06-16,emergencia,regular,malo,7129039,queja_usuario,comentario sobre el mantenimiento 8912
mnt-08913,2024-08-02,preventivo,bueno,malo,34105,preventivo,comentario sobre el mantenimiento 8913
mnt-08914,2024-03-04,preventivo,bueno,bueno,9407939,preventivo,comentario sobre el mantenimiento 8914
mnt-08915,2024-05-04,emergencia,bueno,bueno,4988308,queja_usuario,comentario sobre el mantenimiento 8915
mnt-08916,2024-07-26,preventivo,regular,malo,21237,queja_usuario,comentario sobre el mantenimiento 8916
mnt-08917,2024-03-03,correctivo,malo,bueno,3576431,queja_usuario,comentario sobre el mantenimiento 8917
mnt-08918,2024-07-20,preventivo,malo,bueno,7527048,preventivo,comentario sobre el mantenimiento 8918
mnt-08919,2024-10-13,correctivo,regular,bueno,3849638,queja_usuario,comentario sobre el mantenimiento 8919
mnt-08920,2024-07-21,correctivo,regular,regular,9424732,preventivo,comentario sobre el mantenimiento 8920
mnt-08921,2023-11-29,preventivo,bueno,malo,58787,preventivo,comentario sobre el mantenimiento 8921
mnt-08922,2023-11-15,preventivo,bueno,bueno,9288660,preventivo,comentario sobre el mantenimiento 8922
mnt-08923,2024-04-12,preventivo,bueno,malo,5220811,queja_usuario,comentario sobre el mantenimiento 8923
mnt-08924,2024-08-21,emergencia,regular,bueno,4823193,queja_usuario,comentario sobre el mantenimiento 8924
mnt-08925,2023-12-18,preventivo,bueno,regular,7591613,queja_usuario,comentario sobre el mantenimiento 8925
mnt-08926,2024-08-17,preventivo,regular,bueno,4749972,queja_usuario,comentario sobre el mantenimiento 8926
mnt-08927,2024-08-05,preventivo,malo,regular,9291336,queja_usuario,comentario sobre el mantenimiento 8927
mnt-08928,2024-03-31,correctivo,regular,malo,9492864,queja_usuario,comentario sobre el mantenimiento 8928
mnt-08929,2024-01-22,preventivo,bueno,malo,9291555,queja_usuario,comentario sobre el mantenimiento 8929
mnt-08930,2024-02-06,preventivo,bueno,malo,20168,queja_usuario,comentario sobre el mantenimiento 8930
mnt-08931,2024-10-12,emergencia,bueno,regular,22382,queja_usuario,comentario sobre el mantenimiento 8931
mnt-08932,2024-01-21,emergencia,regular,bueno,33801,preventivo,comentario sobre el mantenimiento 8932
mnt-08933,2023-10-23,correctivo,bueno,bueno,7142113,queja_usuario,comentario sobre el mantenimiento 8933
mnt-08934,2024-10-06,correctivo,bueno,bueno,9438461,preventivo,comentario sobre el mantenimiento 8934
mnt-08935,2023-11-25,preventivo,regular,malo,7181800,queja_usuario,comentario sobre el mantenimiento 8935
mnt-08936,2024-08-10,emergencia,regular,regular,3569331,preventivo,comentario sobre el mantenimiento 8936
mnt-08937,2023-10-31,correctivo,malo,bueno,9052562,preventivo,comentario sobre el mantenimiento 8937
mnt-08938,2023-12-03,emergencia,regular,bueno,58823,preventivo,comentario sobre el mantenimiento 8938
mnt-08939,2023-12-28,emergencia,malo,bueno,33069,preventivo,comentario sobre el mantenimiento 8939
mnt-08940,2024-06-19,correctivo,malo,regular,24727,queja_usuario,comentario sobre el mantenimiento 8940
mnt-08941,2024-06-27,correctivo,bueno,bueno,33084,queja_usuario,comentario sobre el mantenimiento 8941
mnt-08942,2024-05-09,emergencia,malo,regular,21596,queja_usuario,comentario sobre el mantenimiento 8942
mnt-08943,2024-06-07,preventivo,regular,bueno,9225780,queja_usuario,comentario sobre el mantenimiento 8943
mnt-08944,2024-04-20,preventivo,bueno,bueno,7588206,preventivo,comentario sobre el mantenimiento 8944
mnt-08945,2024-09-19,emergencia,regular,malo,5003248,queja_usuario,comentario sobre el mantenimiento 8945
mnt-08946,2024-04-02,emergencia,regular,regular,52804,preventivo,comentario sobre el mantenimiento 8946
mnt-08947,2024-03-29,emergencia,regular,regular,20143,queja_usuario,comentario sobre el mantenimiento 8947
mnt-08948,2023-10-27,emergencia,malo,bueno,3580747,preventivo,comentario sobre el mantenimiento 8948
mnt-08949,2024-06-19,preventivo,bueno,bueno,9277664,queja_usuario,comentario sobre el mantenimiento 8949
mnt-08950,2023-12-23,correctivo,bueno,malo,5093104,queja_usuario,comentario sobre el mantenimiento 8950
mnt-08951,2024-10-11,preventivo,malo,bueno,5025021,preventivo,comentario sobre el mantenimiento 8951
mnt-08952,2023-12-16,correctivo,regular,bueno,59459,preventivo,comentario sobre el mantenimiento 8952
mnt-08953,2024-07-29,preventivo,bueno,regular,3530725,preventivo,comentario sobre el mantenimiento 8953
mnt-08954,2023-11-26,emergencia,regular,malo,4987862,queja_usuario,comentario sobre el mantenimiento 8954
mnt-08955,2024-07-01,preventivo,malo,regular,59031,queja_usuario,comentario sobre el mantenimiento 8955
mnt-08956,2024-02-28,preventivo,malo,malo,53074,queja_usuario,comentario sobre el mantenimiento 8956
mnt-08957,2024-04-22,emergencia,regular,malo,21711,queja_usuario,comentario sobre el mantenimiento 8957
mnt-08958,2024-09-27,emergencia,malo,bueno,19889,preventivo,comentario sobre el mantenimiento 8958
mnt-08959,2024-01-08,emergencia,malo,regular,3566874,queja_usuario,comentario sobre el mantenimiento 8959
mnt-08960,2023-10-30,correctivo,bueno,bueno,33781,preventivo,comentario sobre el mantenimiento 8960
mnt-08961,2024-09-25,emergencia,malo,bueno,7144279,queja_usuario,comentario sobre el mantenimiento 8961
mnt-08962,2024-03-22,preventivo,regular,bueno,53048,queja_usuario,comentario sobre el mantenimiento 8962
mnt-08963,2024-09-13,preventivo,regular,regular,21710,queja_usuario,comentario sobre el mantenimiento 8963
mnt-08964,2024-08-13,correctivo,regular,malo,3575767,queja_usuario,comentario sobre el mantenimiento 8964
mnt-08965,2024-03-24,correctivo,regular,malo,5211177,,comentario sobre el mantenimiento 8965
mnt-08966,2024-06-18,correctivo,bueno,regular,9181847,queja_usuario,comentario sobre el mantenimiento 8966
mnt-08967,2023-10-28,emergencia,regular,bueno,3963578,queja_usuario,comentario sobre el mantenimiento 8967
mnt-08968,2024-02-18,correctivo,bueno,bueno,4949954,preventivo,comentario sobre el mantenimiento 8968
mnt-08969,2024-01-19,correctivo,bueno,malo,5240962,preventivo,comentario sobre el mantenimiento 8969
mnt-08970,2023-10-18,preventivo,regular,malo,4961103,preventivo,comentario sobre el mantenimiento 8970
mnt-08971,2024-07-09,emergencia,malo,bueno,9291331,preventivo,comentario sobre el mantenimiento 8971
mnt-08972,2024-02-16,emergencia,regular,bueno,9051947,preventivo,comentario sobre el mantenimiento 8972
mnt-08973,2024-09-13,correctivo,malo,bueno,18767,queja_usuario,comentario sobre el mantenimiento 8973
mnt-08974,2024-08-22,preventivo,bueno,malo,21211,queja_usuario,comentario sobre el mantenimiento 8974
mnt-08975,2024-09-15,correctivo,bueno,bueno,7168622,queja_usuario,comentario sobre el mantenimiento 8975
mnt-08976,2024-01-25,emergencia,bueno,malo,33664,preventivo,comentario sobre el mantenimiento 8976
mnt-08977,2023-12-22,preventivo,regular,bueno,59315,queja_usuario,comentario sobre el mantenimiento 8977
mnt-08978,2024-05-30,correctivo,regular,regular,33285,queja_usuario,comentario sobre el mantenimiento 8978
mnt-08979,2024-04-17,emergencia,regular,bueno,5658269,preventivo,comentario sobre el mantenimiento 8979
mnt-08980,2024-08-09,preventivo,regular,regular,21661,preventivo,comentario sobre el mantenimiento 8980
mnt-08981,2023-12-16,preventivo,regular,regular,33736,queja_usuario,comentario sobre el mantenimiento 8981
mnt-08982,2024-03-14,preventivo,regular,bueno,5202155,queja_usuario,comentario sobre el mantenimiento 8982
mnt-08983,2023-11-22,emergencia,malo,malo,9195982,queja_usuario,comentario sobre el mantenimiento 8983
mnt-08984,2023-12-02,correctivo,bueno,regular,3576563,queja_usuario,comentario sobre el mantenimiento 8984
mnt-08985,2024-02-15,correctivo,regular,regular,35006,queja_usuario,comentario sobre el mantenimiento 8985
mnt-08986,2024-05-22,correctivo,bueno,bueno,9426803,queja_usuario,comentario sobre el mantenimiento 8986
mnt-08987,2024-01-23,emergencia,regular,bueno,7890623,queja_usuario,comentario sobre el mantenimiento 8987
mnt-08988,2024-01-07,preventivo,malo,bueno,19188,preventivo,comentario sobre el mantenimiento 8988
mnt-08989,2024-01-20,emergencia,regular,malo,34110,queja_usuario,comentario sobre el mantenimiento 8989
mnt-08990,2024-07-27,emergencia,malo,bueno,9427246,queja_usuario,comentario sobre el mantenimiento 8990
mnt-08991,2024-08-15,preventivo,malo,malo,58159,preventivo,comentario sobre el mantenimiento 8991
